item,zone,word,RT,log_RT,gpt2_surprisal
2,833,until,339.0769230769231,5.826226993371214,3.97552490234375
2,834,they,302.2857142857143,5.711372643922877,1.3794630765914917
2,835,saw,292.5934065934066,5.678783954475012,3.390728235244751
2,836,another,290.1630434782609,5.670442983885247,5.08245325088501
2,837,brook,323.752688172043,5.779979916213385,7.95208915323019
2,838,tumbling,324.04347826086956,5.780877698952544,10.3569176197052
2,839,down,351.7608695652174,5.862951596910713,1.5077247619628906
2,840,a,307.65934065934067,5.728993134043142,3.8498849868774414
2,841,hillside.,318.1630434782609,5.762563966727019,7.408804655075073
2,842,"'Come,",341.7826086956522,5.834174887864607,10.270103216171265
2,843,let's,343.1847826086956,5.83826902691252,4.398942232131958
2,844,join,307.26881720430106,5.727722990522969,5.812819480895996
2,845,hands!',323.75555555555553,5.779988772883676,4.259616494178772
2,846,cried,372.46153846153845,5.920133780036467,1.4577817916870117
2,847,Aqua,339.5730337078652,5.8276890452415655,11.496840476989746
2,848,and,340.31868131868134,5.8298824766168496,3.6452341079711914
2,849,because,326.83516483516485,5.789455960731779,10.903399467468262
2,850,the,307.0659340659341,5.72706249347206,2.818622589111328
2,851,water,318.86813186813185,5.764777637596168,3.627826690673828
2,852,drops,311.72527472527474,5.742122270188781,10.64199447631836
2,853,were,309.0326086956522,5.733446801089264,2.4112157821655273
2,854,all,303.1758241758242,5.714312915021305,5.550011157989502
2,855,"together,",309.5888888888889,5.735245252469781,8.396558046340942
2,856,overcoming,350.61538461538464,5.859689852344093,15.012578010559082
2,857,the,339.2043010752688,5.8266025838941635,0.8205010890960693
2,858,brook,328.5978260869565,5.794834589899472,6.88260892033577
2,859,was,307.13978494623655,5.727302969515745,4.5288567543029785
2,860,child's,354.9010989010989,5.871839156015927,12.165870666503906
2,861,play.,334.2717391304348,5.8119542524024705,0.9422903023660183
2,862,It,367.5652173913044,5.906900765197586,4.00315523147583
2,863,was,352.6774193548387,5.865553812949338,0.4508933424949646
2,864,by,328.6,5.794841205603168,6.31331205368042
2,865,the,295.2173913043478,5.6877120046235925,2.1545817852020264
2,866,help,328.39784946236557,5.794225829025667,5.110930919647217
2,867,of,313.44086021505376,5.747610698625382,0.03403529152274132
2,868,Aqua,311.8021978021978,5.742369005355081,4.015620708465576
2,869,and,295.3369565217391,5.688116929994018,2.2146008014678955
2,870,his,287.5108695652174,5.661260666706096,0.9500768780708313
2,871,brothers,279.4731182795699,5.632906110079137,0.8761541843414307
2,872,that,289.1777777777778,5.667041647006438,0.3276323080062866
2,873,the,283.0,5.645446897643238,1.047544240951538
2,874,bewitching,290.3804347826087,5.671191907342831,13.810399770736694
2,875,river,368.494623655914,5.9094261217153985,5.406444549560547
2,876,was,333.8494623655914,5.810690179895486,2.3499066829681396
2,877,able,354.63440860215053,5.8710874239075626,2.5374529361724854
2,878,to,302.3736263736264,5.711663426129054,0.007100112270563841
2,879,float,295.2173913043478,5.6877120046235925,4.998119354248047
2,880,heavy,301.9347826086956,5.710211042427124,10.226189613342285
2,881,"ships,",321.8478260869565,5.774078844046596,10.302210330963135
2,882,though,370.73333333333335,5.915483026085354,5.027801036834717
2,883,not,422.72527472527474,6.046722499315522,3.486920118331909
2,884,so,349.2,5.855644823965447,2.644041061401367
2,885,long,313.83870967741933,5.748879190490281,4.821681976318359
2,886,ago,306.55434782608694,5.72539505719762,1.0595335960388184
2,887,it,316.5111111111111,5.757358347164266,2.5694892406463623
2,888,was,297.27472527472526,5.694656712177981,1.044964075088501
2,889,only,300.6666666666667,5.706002231394514,2.95050048828125
2,890,a,315.77777777777777,5.755038731320827,1.485609769821167
2,891,little,321.64444444444445,5.773446725655753,3.20350980758667
2,892,stream.,324.34065934065933,5.7817943811579395,5.939292788505554
2,893,As,330.44444444444446,5.800438549683881,4.104513168334961
2,894,the,318.65934065934067,5.764122634556289,1.5291932821273804
2,895,river,323.7303370786517,5.779910876277114,3.373643636703491
2,896,grew,307.8068181818182,5.729472372497383,3.730746030807495
2,897,wider,302.01149425287355,5.710465077090568,5.129303932189941
2,898,and,305.7191011235955,5.722666710175397,1.3297317028045654
2,899,he,323.68131868131866,5.779759447438938,6.842767238616943
2,900,could,343.64044943820227,5.839595905644109,2.764582872390747
2,901,almost,326.05494505494505,5.787065910278241,5.921783924102783
2,902,see,301.2111111111111,5.707811384724459,0.5359107851982117
2,903,the,293.0978260869565,5.6805064307222874,1.0140751600265503
2,904,"ocean,",289.3333333333333,5.6675794259922405,6.04884946346283
2,905,Aqua,306.8,5.726196069493101,2.6185142993927
2,906,realized,310.9318181818182,5.739573654001853,4.019878387451172
2,907,his,320.3736263736264,5.769487897117108,3.4432477951049805
2,908,journey,311.1098901098901,5.740146194172593,5.891305923461914
2,909,was,319.314606741573,5.766176844811504,0.7911466956138611
2,910,almost,319.42045454545456,5.7665082742609455,3.9942686557769775
2,911,over,326.9,5.789654313730165,0.9403346180915833
2,912,and,304.38461538461536,5.718292083923887,3.046043872833252
2,913,he,319.31868131868134,5.766189605114434,2.005779266357422
2,914,had,300.1123595505618,5.7041569363718665,3.114192008972168
2,915,come,318.0113636363636,5.762087116847254,4.627748012542725
2,916,full,296.9325842696629,5.693505124045766,3.769914150238037
2,917,circle.,294.1098901098901,5.683953473385857,0.541834257543087
2,918,Back,332.4945054945055,5.806623335130817,7.287290096282959
2,919,in,320.7692307692308,5.77072195733131,1.1524344682693481
2,920,the,306.7752808988764,5.7261154955133255,0.8250724673271179
2,921,"ocean,",303.6,5.715711045521475,6.023191511631012
2,922,he,313.9887640449438,5.749357201971659,0.935917854309082
2,923,felt,310.8666666666667,5.739364095706111,3.2991020679473877
2,924,right,317.2111111111111,5.759567517870755,8.070613861083984
2,925,at,316.1868131868132,5.7563332198792105,0.20972692966461182
2,926,home.,304.65934065934067,5.719194236521025,1.1198886800557375
2,927,For,317.2967032967033,5.7598373086729096,5.7022809982299805
2,928,"him,",297.7912087912088,5.696392599301103,4.492856830358505
2,929,this,307.3777777777778,5.728077537592807,2.4309277534484863
2,930,was,286.2307692307692,5.6567983708850855,0.6638720035552979
2,931,the,287.05555555555554,5.659675770391019,1.2860476970672607
2,932,"safest,",309.2134831460674,5.73403192231514,11.064912796020508
2,933,sweetest,307.65168539325845,5.728968251452847,6.613672990351915
2,934,place,316.1758241758242,5.7562984644703965,1.1125723123550415
2,935,in,310.2307692307692,5.737316437411831,1.8220231533050537
2,936,the,286.5164835164835,5.65779606858872,0.25767695903778076
2,937,whole,292.8333333333333,5.679603618959042,3.470073699951172
2,938,wide,295.6,5.689007189074046,8.262740135192871
2,939,world.,296.8222222222222,5.693133381206786,0.5234277099370956
2,940,During,318.06666666666666,5.762261004413897,7.995541572570801
2,941,the,312.7391304347826,5.745369393938207,0.9106332063674927
2,942,warm,289.0111111111111,5.666465134124624,5.9009504318237305
2,943,summer,287.1666666666667,5.660062767299875,1.896972894668579
2,944,"evenings,",343.44943820224717,5.839039904910255,5.379683047533035
2,945,if,301.3777777777778,5.7083645534734675,5.706073760986328
2,946,you,274.3296703296703,5.614330559537083,3.3723249435424805
2,947,take,294.9230769230769,5.686714566144053,6.480810165405273
2,948,a,288.14444444444445,5.663461897615065,1.09065842628479
2,949,walk,290.5,5.671603576291966,3.6406140327453613
2,950,on,280.14772727272725,5.635317061441272,2.9453208446502686
2,951,the,280.7142857142857,5.637337375248048,0.35982537269592285
2,952,sea,285.16483516483515,5.653067382077184,4.418502330780029
2,953,"beach,",307.0112359550562,5.7268843461196,6.21999990940094
2,954,you,324.31868131868134,5.781726616707145,0.7762354612350464
2,955,will,310.0,5.736572297479192,1.879762887954712
2,956,hear,312.55434782608694,5.744778367098815,3.648026943206787
2,957,the,297.44565217391306,5.695231526528978,1.3891301155090332
2,958,gentle,305.9555555555556,5.723439848121056,4.4874773025512695
2,959,rippling,349.8333333333333,5.857456850592578,8.232620663940907
2,960,swash,300.56666666666666,5.705669581837752,17.623190879821777
2,961,of,318.34065934065933,5.76312206518339,2.8007822036743164
2,962,the,316.8888888888889,5.758551204197968,2.193803548812866
2,963,waves,293.56043956043953,5.682083545020201,1.7399654388427734
2,964,and,287.75,5.662092047601992,2.258218288421631
2,965,some,305.0326086956522,5.72041868464878,7.618690013885498
2,966,say,308.0674157303371,5.730318641263706,7.936453819274902
2,967,that,297.3666666666667,5.694965945251628,1.5865187644958496
2,968,it,309.7282608695652,5.7356953352200595,1.989054560661316
2,969,must,302.8021978021978,5.713079779800486,5.300471305847168
2,970,be,287.5108695652174,5.661260666706096,0.5628066062927246
2,971,the,281.9032258064516,5.641563841142398,1.2818554639816284
2,972,gurgling,312.97802197802196,5.746132970752188,11.465165346860886
2,973,voices,319.3296703296703,5.766224018453047,6.500065326690674
2,974,of,332.7956989247312,5.807528784959486,0.25724780559539795
2,975,Aqua,320.8478260869565,5.7709669486926805,11.408879280090332
2,976,and,326.1758241758242,5.787436573938914,3.052034378051758
2,977,his,311.0,5.739792912179234,4.0734639167785645
2,978,brother,284.6489361702128,5.651256618064314,4.785183906555176
2,979,water,317.20212765957444,5.759539197366111,8.637242317199707
2,980,drops,356.05434782608694,5.875083381633136,8.912806510925293
2,981,telling,361.8478260869565,5.8912237535200305,8.964201927185059
2,982,each,319.1720430107527,5.765730277187123,5.146234512329102
2,983,other,307.56382978723406,5.728682642249393,0.05580662563443184
2,984,about,306.05494505494505,5.723764644836681,2.47320294380188
2,985,their,314.83870967741933,5.752060474921992,1.8392705917358398
2,986,wonderful,306.1720430107527,5.724147176020435,5.589035987854004
2,987,journey,320.0425531914894,5.76845396567629,3.412005662918091
2,988,around,320.3440860215054,5.769395686923538,4.89500093460083
2,989,the,375.0425531914894,5.927039494709895,0.20106308162212372
2,990,world.,433.39130434782606,6.071641025098085,1.2591328471899033
3,2,was,386.3152173913044,5.956653661573829,3.6770083904266357
3,3,cold,391.1595744680851,5.96911559557173,7.721988677978516
3,4,and,405.5425531914894,6.00522580810264,1.3275914192199707
3,5,nearly,383.0744680851064,5.948229403923451,8.11750602722168
3,6,dark,382.6777777777778,5.947193323794512,3.0896875858306885
3,7,on,367.5869565217391,5.906959907049334,4.290916442871094
3,8,the,392.6263736263736,5.972858456423524,0.7187945246696472
3,9,last,349.4891304347826,5.8564724608605765,5.855271339416504
3,10,evening,367.26881720430106,5.90609405187424,4.136688709259033
3,11,of,378.44565217391306,5.936072475180564,1.7714086771011353
3,12,the,358.0430107526882,5.880653120951542,1.6721643209457397
3,13,old,392.9010989010989,5.973557923458184,7.431153297424316
3,14,"year,",438.75,6.083929774780075,3.530858039855957
3,15,and,493.03225806451616,6.200574604081645,1.0190972089767456
3,16,the,371.5483870967742,5.917679103581471,1.7489732503890991
3,17,snow,359.4731182795699,5.884639399065066,3.8718700408935547
3,18,was,359.26881720430106,5.884070902722541,1.1910401582717896
3,19,falling,394.32608695652175,5.977178198868875,2.2939453125
3,20,fast,371.247311827957,5.916868449223238,3.780604600906372
3,21,and,360.4835164835165,5.887446231639452,2.141510486602783
3,22,furious.,391.5444444444444,5.970099032472725,5.335720658302307
3,23,A,491.4782608695652,6.197417708435213,3.3409156799316406
3,24,little,400.9,5.993712019648461,3.908388137817383
3,25,girl,381.4347826086956,5.943939886199234,3.180072069168091
3,26,no,347.04347826086956,5.84945006967953,9.548381805419922
3,27,one,394.2197802197802,5.9769085715921095,4.202860355377197
3,28,sheltered,431.17391304347825,6.066511519256975,12.49664306640625
3,29,from,439.6222222222222,6.085915772257772,1.7715392112731934
3,30,the,386.1208791208791,5.956150478785237,0.544924795627594
3,31,gelid,508.27777777777777,6.231028104783371,18.542550086975098
3,32,air,625.7640449438202,6.43897337503614,4.980030536651611
3,33,roamed,521.3626373626373,6.256445840632316,10.371511101722717
3,34,through,432.68131868131866,6.070001472463183,3.6144070625305176
3,35,the,390.3296703296703,5.966991690589256,0.20404739677906036
3,36,streets,401.14606741573033,5.994325618875358,3.046858549118042
3,37,with,428.06666666666666,6.059278946691839,3.7308874130249023
3,38,a,368.3888888888889,5.909139143472703,1.4122138023376465
3,39,bare,389.64835164835165,5.965244669941476,6.053598403930664
3,40,head,416.6923076923077,6.032348078196362,1.9948285818099976
3,41,and,391.97802197802196,5.971205771836087,1.4098316431045532
3,42,naked,384.8241758241758,5.952786543803923,6.557365894317627
3,43,"feet,",404.16483516483515,6.001822802582338,3.8518961668014526
3,44,looking,445.0659340659341,6.098222437630978,4.535373210906982
3,45,as,391.8901098901099,5.970981468577142,3.6901960372924805
3,46,poor,366.6263736263736,5.904343273970102,8.205423355102539
3,47,as,369.2637362637363,5.911511121163,0.25825685262680054
3,48,a,373.93333333333334,5.9240775284061264,1.311631679534912
3,49,church,386.1208791208791,5.956150478785237,8.558478355407715
3,50,mouse.,412.96590909090907,6.023365044979972,8.020449161529541
3,51,It's,446.4888888888889,6.1014145150996155,9.700395584106445
3,52,true,409.9120879120879,6.015942716980542,4.317621231079102
3,53,she,371.31868131868134,5.917060673191486,2.3741002082824707
3,54,had,348.61538461538464,5.85396926468636,2.2076220512390137
3,55,on,349.38461538461536,5.856173365203967,7.821683883666992
3,56,a,383.3626373626374,5.94898137506123,1.132007360458374
3,57,pair,368.5824175824176,5.909664343561982,3.984506845474243
3,58,of,340.2197802197802,5.829591821186813,0.001474127871915698
3,59,slippers,409.38461538461536,6.014655094076097,4.8831920474767685
3,60,her,406.6923076923077,6.008056898773914,5.510663986206055
3,61,mother,420.8666666666667,6.042316077265416,2.9437601566314697
3,62,had,375.42857142857144,5.928068230549188,1.365614891052246
3,63,once,361.31868131868134,5.8897603426532665,5.739861488342285
3,64,given,363.9347826086956,5.89697468292669,3.005009174346924
3,65,her,364.6989247311828,5.89907214944501,0.1797187626361847
3,66,when,360.19354838709677,5.886641521385159,3.4776530265808105
3,67,she,336.5483870967742,5.818741933982823,0.18202224373817444
3,68,left,350.6989247311828,5.859928091076941,5.375509738922119
3,69,"home,",363.38709677419354,5.895468648381199,3.420318126678467
3,70,but,400.82608695652175,5.993527634869444,0.38038650155067444
3,71,they,351.0752688172043,5.861000641551321,3.784359931945801
3,72,were,348.63440860215053,5.854023833327199,0.9012606143951416
3,73,as,370.3225806451613,5.914374465388411,5.605288028717041
3,74,much,330.81720430107526,5.80156596996244,3.255265951156616
3,75,use,368.4623655913978,5.909338577760982,8.564751625061035
3,76,to,400.1195652173913,5.991763415485857,0.9707309007644653
3,77,her,375.989010989011,5.929559916869748,0.25049909949302673
3,78,as,346.3152173913044,5.8473493932419505,0.2741732597351074
3,79,a,353.19565217391306,5.867022158840656,2.109813690185547
3,80,chocolate,376.2197802197802,5.9301734944846505,8.865008354187012
3,81,teapot.,499.7362637362637,6.214080486732147,10.204336992581375
3,82,The,580.8111111111111,6.364425594028546,2.9324193000793457
3,83,slippers,470.3478260869565,6.153472476502222,6.006853677332401
3,84,owned,445.39130434782606,6.098953231390266,10.48495864868164
3,85,by,404.39784946236557,6.002399169284415,1.57281494140625
3,86,her,349.6195652173913,5.85684560679606,1.1317882537841797
3,87,mother,371.741935483871,5.918199891719273,0.9032811522483826
3,88,were,364.89130434782606,5.8995995129250405,1.1301857233047485
3,89,so,362.61290322580646,5.8933358829766505,3.53836727142334
3,90,large,351.3804347826087,5.861869496293444,3.949436664581299
3,91,that,343.5698924731183,5.839390562502341,0.7616015672683716
3,92,the,345.5483870967742,5.845132682885862,2.9569380283355713
3,93,emaciated,390.82608695652175,5.96826267064425,9.662179458886385
3,94,little,526.1195652173913,6.265528497205861,3.560762405395508
3,95,creature,461.0444444444444,6.133494447122819,3.950775146484375
3,96,had,414.79347826086956,6.02778075362056,2.3622918128967285
3,97,lost,378.8279569892473,5.937082162678418,5.361571788787842
3,98,them,385.0108695652174,5.953271566526179,3.2408363819122314
3,99,while,390.9247311827957,5.968515038085405,5.270816802978516
3,100,running,382.64835164835165,5.947116425519883,4.799288749694824
3,101,across,377.5217391304348,5.933628154131496,4.235300540924072
3,102,the,359.7032967032967,5.885279515806358,0.4201716184616089
3,103,street,344.5978260869565,5.8423780155624865,1.8349066972732544
3,104,to,349.3763440860215,5.856149691017588,3.2586474418640137
3,105,avoid,370.5326086956522,5.914941453537079,5.270793914794922
3,106,two,355.4673913043478,5.873433518747428,7.260948181152344
3,107,carriages,393.86813186813185,5.976016162586484,7.03363823890686
3,108,that,402.9247311827957,5.998749773244188,2.666947841644287
3,109,were,369.2903225806452,5.911583116751141,1.0281628370285034
3,110,rolling,363.6630434782609,5.89622773417746,6.243815898895264
3,111,along,354.8222222222222,5.871616881569381,2.8171517848968506
3,112,at,337.8152173913044,5.822499051882741,4.111480236053467
3,113,a,341.9782608695652,5.83474717033341,1.2989635467529297
3,114,terrible,354.5869565217391,5.8709536093249355,6.122132778167725
3,115,rate.,391.6,5.970240910656355,2.0813605189323425
3,116,One,417.0,6.0330862217988015,5.07687520980835
3,117,of,382.56043956043953,5.946886652706739,0.8082209825515747
3,118,the,325.5108695652174,5.785395854532603,0.6305554509162903
3,119,slippers,349.02197802197804,5.85513489449464,4.826485566794872
3,120,she,356.48387096774195,5.876288996103636,4.45438814163208
3,121,could,345.82608695652175,5.8459360098384865,4.817425727844238
3,122,not,350.3695652173913,5.858988498033623,1.3828269243240356
3,123,"find,",355.17391304347825,5.87260756541272,6.346341371536255
3,124,and,361.14130434782606,5.889269306532405,2.5867233276367188
3,125,a,330.5217391304348,5.800672433620044,3.8351478576660156
3,126,boy,342.7826086956522,5.837096452343461,6.908053398132324
3,127,seized,383.6195652173913,5.949651345924961,10.411369323730469
3,128,upon,368.35869565217394,5.909057179887439,5.463945388793945
3,129,the,344.17977528089887,5.84116412342499,1.965684413909912
3,130,"other,",353.65934065934067,5.868334135290254,5.24401593208313
3,131,saying,388.34444444444443,5.961892689225658,5.7928924560546875
3,132,that,352.032967032967,5.863724827556272,1.7977368831634521
3,133,he,339.86813186813185,5.828557694931262,1.1652112007141113
3,134,could,340.6043956043956,5.83072167361917,2.6881237030029297
3,135,use,330.1098901098901,5.799425599361221,5.469195365905762
3,136,it,329.8241758241758,5.798559711939085,0.938164472579956
3,137,as,331.45054945054943,5.8034786264037805,2.859605312347412
3,138,a,329.5824175824176,5.797826451898898,0.37025752663612366
3,139,home,381.2857142857143,5.94354900034921,7.789336204528809
3,140,for,373.8791208791209,5.92393253896659,1.637290596961975
3,141,his,352.74725274725273,5.865751802601257,1.0744293928146362
3,142,little,340.27472527472526,5.829753306855311,2.7940051555633545
3,143,pet,357.30434782608694,5.878587933514205,5.121379852294922
3,144,mouse.,388.0752688172043,5.961199312606216,8.058176755905151
3,145,So,431.967032967033,6.068349272755845,4.974769592285156
3,146,with,340.84615384615387,5.831431213737953,5.361824035644531
3,147,her,340.84615384615387,5.831431213737953,2.9453725814819336
3,148,naked,343.5444444444444,5.839316490321575,7.789602279663086
3,149,"feet,",365.38461538461536,5.90095053956715,5.515644311904907
3,150,which,359.65555555555557,5.885146783310855,6.020512580871582
3,151,were,355.6263736263736,5.873880667442903,1.506259560585022
3,152,quite,379.31868131868134,5.938376699574499,5.251306056976318
3,153,red,346.6373626373626,5.848279169040613,7.04874324798584
3,154,and,349.64444444444445,5.856916765118868,1.8226096630096436
3,155,blue,354.04395604395603,5.8694210750410605,4.322423934936523
3,156,with,355.010989010989,5.872148743956854,3.9878323078155518
3,157,the,350.35164835164835,5.858937359676742,1.8289134502410889
3,158,"cold,",366.45054945054943,5.903863585758235,6.2033021450042725
3,159,the,364.97777777777776,5.8998364689284495,2.5542073249816895
3,160,little,377.1222222222222,5.93256933178348,2.6246838569641113
3,161,girl,367.5,5.906723318652891,3.0174221992492676
3,162,went,342.4725274725275,5.836191442726101,3.237058162689209
3,163,"on,",335.95604395604397,5.816980329845925,6.004358768463135
3,164,wondering,365.9222222222222,5.902420803228872,6.668117046356201
3,165,how,363.0,5.8944028342648505,1.8382041454315186
3,166,she,332.5108695652174,5.806672549983295,1.2806884050369263
3,167,would,330.1847826086956,5.799652445047612,2.58708119392395
3,168,get,336.8222222222222,5.819555260661337,2.348289728164673
3,169,through,332.3,5.806038175360548,5.037400722503662
3,170,this,346.4555555555556,5.8477545436081355,2.3437795639038086
3,171,dreadful,353.8241758241758,5.86880011128539,5.695188522338867
3,172,night.,397.0111111111111,5.983964267980961,3.3043665289878845
3,173,She,405.0769230769231,6.004076982594718,2.4122812747955322
3,174,approached,383.57142857142856,5.949525857887652,7.422634124755859
3,175,an,400.5777777777778,5.992907949346035,5.008429527282715
3,176,old,356.42391304347825,5.876120789427402,0.9626595973968506
3,177,hovel,368.04347826086956,5.908201078638086,10.061251521110535
3,178,she,435.4673913043478,6.076419917035325,4.441406726837158
3,179,had,442.4021739130435,6.092219364104378,0.4988987445831299
3,180,used,362.95604395604397,5.894281735902558,5.083539009094238
3,181,as,365.14130434782606,5.900284413864519,1.5408062934875488
3,182,a,353.3695652173913,5.867514436248911,0.2813739776611328
3,183,shelter,357.29347826086956,5.878557512024463,1.6409367322921753
3,184,a,347.5326086956522,5.850858498575439,5.09421443939209
3,185,few,374.7282608695652,5.9262011256124625,0.7859146595001221
3,186,times,379.5652173913044,5.939026432904498,2.392246961593628
3,187,"before,",352.1847826086956,5.864155988452621,2.6296932101249695
3,188,and,350.3369565217391,5.858895424272601,0.6274036169052124
3,189,found,333.0,5.808142489980444,3.1262083053588867
3,190,the,323.65934065934067,5.77969154494689,2.561217784881592
3,191,entrance,358.2173913043478,5.88114004038644,5.695549964904785
3,192,was,379.4021739130435,5.938596787355461,2.890408515930176
3,193,locked.,376.94565217391306,5.932101018366263,3.7094019055366516
3,194,Tough,422.7362637362637,6.046748494610376,12.197582244873047
3,195,luck,468.5869565217391,6.14972169069214,5.8730902671813965
3,196,for,417.4835164835165,6.034245062034889,3.2653350830078125
3,197,the,343.6043956043956,5.839490982823371,1.5028034448623657
3,198,girl!,352.6304347826087,5.865420581561019,5.561558961868286
3,199,This,388.07608695652175,5.961201420801509,5.41860294342041
3,200,day,365.6304347826087,5.901623082238338,6.390614032745361
3,201,was,326.3695652173913,5.78803037492321,1.5071136951446533
3,202,even,348.95652173913044,5.854947334897712,5.028143405914307
3,203,worse,352.5,5.8650506222523235,0.7544980049133301
3,204,than,351.04395604395603,5.8609114465195935,1.843118667602539
3,205,the,338.5869565217391,5.824780947166559,1.6712781190872192
3,206,others.,327.2307692307692,5.790665638298646,6.365276217460632
3,207,No,364.3956043956044,5.898240102732381,4.915292263031006
3,208,Good,376.17391304347825,5.9300515711437995,11.24726676940918
3,209,Samaritan,497.2173913043478,6.209027337513053,5.132758900523186
3,210,had,469.2087912087912,6.151047853195419,2.9876046180725098
3,211,given,367.45054945054943,5.906588750280742,5.834499359130859
3,212,her,325.97802197802196,5.786829961848731,0.2129167765378952
3,213,even,352.35869565217394,5.864649678487025,6.294384002685547
3,214,a,353.3626373626374,5.867494830931001,0.7827414870262146
3,215,penny.,377.42857142857144,5.933381336026957,8.003264904022217
3,216,And,377.0989010989011,5.932507490176006,4.055793285369873
3,217,she,340.3478260869565,5.829968112586817,2.2327961921691895
3,218,had,310.19565217391306,5.7372032344414805,1.9215059280395508
3,219,no,339.2826086956522,5.826833414053459,2.2958738803863525
3,220,luck,333.55434782608694,5.809805814076077,5.975200176239014
3,221,selling,345.29347826086956,5.844394717049524,6.38576078414917
3,222,any,347.5869565217391,5.851014868296326,3.0329298973083496
3,223,matches,343.4347826086956,5.838997232235269,10.629666328430176
3,224,that,391.53846153846155,5.970083752083032,3.879333019256592
3,225,she,367.1098901098901,5.90566123132727,1.1908944845199585
3,226,carried,374.84615384615387,5.926515685381969,5.292484760284424
3,227,in,339.94505494505495,5.8287840014482395,2.474057197570801
3,228,the,328.5054945054945,5.794553563828909,2.9550178050994873
3,229,old,340.6923076923077,5.8309797464616615,7.244101524353027
3,230,apron,460.05434782608694,6.131344629952296,8.785490572452545
3,231,her,525.0978260869565,6.263584580637065,6.228320598602295
3,232,grandmother,464.79347826086956,6.141593174158861,3.4427785873413086
3,233,had,371.7173913043478,5.918133864759498,1.0692170858383179
3,234,given,343.4065934065934,5.838915148647698,1.725114107131958
3,235,her.,363.42391304347825,5.895569957439038,0.7212281674146652
3,236,Poor,440.2637362637363,6.08737394794292,6.824670791625977
3,237,little,341.9673913043478,5.834715385453475,2.618499994277954
3,238,"child,",341.0879120879121,5.832140250766497,8.177433848381042
3,239,she,354.1630434782609,5.869757381899105,1.4030849933624268
3,240,looked,342.6923076923077,5.836832982443373,4.5906982421875
3,241,the,384.13978494623655,5.951006509644812,5.218140125274658
3,242,picture,388.35483870967744,5.96191945444988,7.636683940887451
3,243,of,369.23655913978496,5.911437520315084,0.9084209203720093
3,244,misery.,341.10869565217394,5.832201182069974,7.053102135658264
3,245,On,406.9010989010989,6.0085701556702515,5.852308750152588
3,246,her,386.8369565217391,5.958003303280172,2.085753917694092
3,247,"long,",360.2857142857143,5.886897367469552,8.232188701629639
3,248,fair,333.5217391304348,5.809708048030147,8.150748252868652
3,249,"hair,",370.3736263736264,5.914512297142003,2.54580420255661
3,250,which,416.0444444444444,6.03079209216137,5.609786033630371
3,251,hung,406.42857142857144,6.007408197505118,3.848830223083496
3,252,in,350.4269662921348,5.859152314697351,2.38974666595459
3,253,curls,347.69565217391306,5.85132753440274,4.438580513000488
3,254,on,354.9782608695652,5.872056550613214,3.825627326965332
3,255,her,328.4347826086956,5.794338287343252,0.6660428643226624
3,256,"shoulders,",333.1868131868132,5.808703333239458,2.4407147467136383
3,257,the,388.68131868131866,5.9627597756826765,3.2805376052856445
3,258,snowflakes,427.0769230769231,6.056964144725104,11.760675846831873
3,259,kept,372.46153846153845,5.920133780036467,5.239104270935059
3,260,"landing,",357.72527472527474,5.879765302771467,10.690871238708496
3,261,but,342.8791208791209,5.837377967790345,3.4335100650787354
3,262,she,336.54347826086956,5.818727348051371,1.4816302061080933
3,263,did,329.6521739130435,5.798038080147131,2.944615125656128
3,264,not,321.4835164835165,5.772946271705487,0.05538094788789749
3,265,notice,369.4,5.911880067765139,4.751433849334717
3,266,them,318.4725274725275,5.763536215318732,1.1643304824829102
3,267,as,318.53846153846155,5.7637432260840304,3.8625755310058594
3,268,she,326.4945054945055,5.788413120074136,1.2364991903305054
3,269,shivered,339.2857142857143,5.826842567413428,7.590041071176529
3,270,along.,342.81111111111113,5.837179599007883,8.847923517227173
3,271,She,356.27472527472526,5.875702133454425,1.824028730392456
3,272,was,355.7692307692308,5.874282292484989,2.1835625171661377
3,273,losing,356.95604395604397,5.877612648025443,7.8108415603637695
3,274,strength,352.84615384615387,5.866032137135635,3.572033405303955
3,275,and,346.2,5.847016642742108,2.3356852531433105
3,276,beginning,349.4725274725275,5.856424953355492,7.9852375984191895
3,277,to,359.97802197802196,5.886042979525475,0.02590848319232464
3,278,doubt,329.55056179775283,5.797729792239357,5.132900238037109
3,279,she,342.29545454545456,5.835674266293587,5.629580497741699
3,280,could,340.1,5.82923969201315,1.0615122318267822
3,281,weather,346.43333333333334,5.847690399926266,9.264369010925293
3,282,this,371.59550561797755,5.91780591218941,3.25184965133667
3,283,storm.,352.314606741573,5.864524545576473,2.3339887857437134
3,284,It,366.4269662921348,5.903799228050661,3.457052230834961
3,285,was,333.5888888888889,5.809909363241928,0.5658155679702759
3,286,New,352.8777777777778,5.866121758389013,10.044535636901855
3,287,"Year's,",369.04395604395603,5.910915759016398,5.5437188893556595
3,288,and,368.85714285714283,5.910409422351274,0.6869806051254272
3,289,the,377.9340659340659,5.934719751659268,1.807717204093933
3,290,girl,336.2967032967033,5.817993815833779,5.9859819412231445
3,291,asked,316.34065934065933,5.756819668811667,6.477663040161133
3,292,herself,348.5888888888889,5.853893259052099,4.093311309814453
3,293,"why,",332.1208791208791,5.805498996388035,6.582207441329956
3,294,as,340.4,5.830121396699219,3.1462225914001465
